time_utc,air_T_C,wind_m_s,wind_dir_deg,ghi_W_m2,sun_elev_deg,sun_az_deg,roof_T_C,gap_T_C,sky_T_C,roof_snow_depth_m,surface_ice_equiv_m,surface_ice_cover_fraction,wall_ice_avg_m,wall_ice_max_m,cum_top_MJ,cum_wall_MJ,cum_wall_ambient_MJ,cum_wall_interface_MJ,cum_wall_ice_latent_MJ,cum_wall_solar_abs_MJ,cum_bottom_MJ,cum_gap_to_water_MJ,cum_roof_gap_MJ,cum_gap_vent_MJ,cum_roof_lw_MJ,cum_roof_conv_MJ,cum_roof_solar_abs_MJ,freeze_budget_top_frac,freeze_budget_wall_frac,freeze_budget_bottom_frac,sector_000_top_water_C,sector_000_bottom_water_C,sector_000_surface_ice_m,sector_000_avg_wall_ice_m,sector_000_wall_flux_W_m2,sector_000_top_flux_W_m2,sector_045_top_water_C,sector_045_bottom_water_C,sector_045_surface_ice_m,sector_045_avg_wall_ice_m,sector_045_wall_flux_W_m2,sector_045_top_flux_W_m2,sector_090_top_water_C,sector_090_bottom_water_C,sector_090_surface_ice_m,sector_090_avg_wall_ice_m,sector_090_wall_flux_W_m2,sector_090_top_flux_W_m2,sector_135_top_water_C,sector_135_bottom_water_C,sector_135_surface_ice_m,sector_135_avg_wall_ice_m,sector_135_wall_flux_W_m2,sector_135_top_flux_W_m2,sector_180_top_water_C,sector_180_bottom_water_C,sector_180_surface_ice_m,sector_180_avg_wall_ice_m,sector_180_wall_flux_W_m2,sector_180_top_flux_W_m2,sector_225_top_water_C,sector_225_bottom_water_C,sector_225_surface_ice_m,sector_225_avg_wall_ice_m,sector_225_wall_flux_W_m2,sector_225_top_flux_W_m2,sector_270_top_water_C,sector_270_bottom_water_C,sector_270_surface_ice_m,sector_270_avg_wall_ice_m,sector_270_wall_flux_W_m2,sector_270_top_flux_W_m2,sector_315_top_water_C,sector_315_bottom_water_C,sector_315_surface_ice_m,sector_315_avg_wall_ice_m,sector_315_wall_flux_W_m2,sector_315_top_flux_W_m2
2024-07-31T03:00:00+00:00,-3.6,1.39,291.0,0.0,-66.74196932353922,261.81403489923946,-4.067898311429304,-1.3534903209079103,-4.957977699350977,0.0,0.0,0.0,0.03394673303730235,0.16282872849092028,-1262.7836800215712,1828.5657577515544,42426.929820674086,975.9330665692919,852.6326911822619,40598.3640629225,495.64407437611493,-1262.7836800215712,-829.0328081671336,434.3621538514576,6018.66296414431,24123.56279611907,29253.84571482561,0.06612278602722149,0.9323026061356201,0.0015746078371583839,4.752413249749317,6.267222390114498,0.0,0.0,166.8003934820461,-11.144993002495124,4.382548283292978,5.612240713019918,0.0,0.0,120.67132680673933,-10.444782802632849,2.523406579509897,4.065348912532494,0.0,0.0,83.67797996212833,-6.930346261500385,1.756012418430568,4.501251734727379,0.0,0.07164265525231228,48.86149016749363,-5.4784268238264175,1.7554325748839916,4.402819043996875,0.0,0.06998251679915674,47.189393164703645,-5.47733016319831,1.7533240943374027,4.559768268502521,0.0,0.12994869224694983,51.21285564125057,-5.473389810589219,2.06298865661292,3.9326973014920705,0.0,0.0,105.50850947261324,-6.061043935597259,4.003354376288525,4.9448821045314375,0.0,0.0,166.42014551296415,-9.729505068579977
2024-07-31T04:00:00+00:00,-3.3,1.46,286.0,0.0,-79.94190452778821,241.16618652806298,-3.689865867290098,-1.1317795039664211,-4.65948908243314,0.0,0.0,0.0,0.03397732097874473,0.16289735109639683,-1263.3318791857953,1835.7580610766122,42434.12212399914,982.4990120657975,853.2590490108139,40598.3640629225,495.81564503239105,-1263.3318791857953,-829.5217467175835,434.4201728942163,6018.9503938441085,24123.207673282326,29253.84571482561,0.06612577977690355,0.9323000434830319,0.0015741767400645507,4.700690105327651,6.183129533140206,0.0,0.0,157.79793820586306,-10.650163000969892,4.341210219337257,5.546734360947071,0.0,0.0,116.96615491275057,-9.969728694370396,2.516212439167234,4.044625014936421,0.0,0.0,80.10654902266806,-6.519825543760773,1.7681169761194833,4.495670594886065,0.0,0.07172033711915841,45.371974458143015,-5.104498796229549,1.7675311965560248,4.399086243801185,0.0,0.07005572239807663,43.619243778642364,-5.103390908484834,1.765400312526242,4.547068154944677,0.0,0.1300425083127228,48.55233582448946,-5.099408553091656,2.0608883267436715,3.922797878576172,0.0,0.0,100.90378941812801,-5.660127724577014,3.962635982090805,4.880270997595515,0.0,0.0,159.27282726505229,-9.255517386751018
2024-07-31T05:00:00+00:00,-5.2,2.02,279.0,0.0,-82.5787562090143,132.46202792407735,-4.394222949067811,-1.6517930994737207,-6.549916989579231,0.0,0.0,0.0,0.034045287616179906,0.1630866227413441,-1263.9480207635374,1846.0794486785558,42444.443511601086,991.4271613445889,854.652287333966,40598.3640629225,495.9903473874383,-1263.9480207635374,-830.0459196675653,434.5151187580041,6019.6082252816395,24124.074070839968,29253.84571482561,0.06612520341783973,0.9323011978285536,0.0015735987536066457,4.634944959965728,6.090577791733325,0.0,0.0,202.73740220701296,-11.46336279243927,4.287276613442839,5.474536275067249,0.0,0.0,152.41915753761955,-10.804967418141281,2.495924053266866,4.016333204332959,0.0,0.0,115.01087348502455,-7.418659303349877,1.7722177390520784,4.482605905515637,0.0,0.07188811296611139,73.17832980743512,-6.048336099106062,1.7716264956060912,4.388688792752652,0.0,0.07021257634506904,69.3650201655599,-6.047217866357373,1.7694700455316212,4.520798338469007,0.0,0.13026161161825878,84.56751070040839,-6.0431873734324855,2.0414586688913983,3.8984873692609545,0.0,0.0,161.85006070464354,-6.561436199797386,3.905171587761902,4.803294333008799,0.0,0.0,220.8847002356288,-10.084876170316608
2024-07-31T06:00:00+00:00,-7.2,2.81,274.0,0.0,-69.9236232203359,100.90421666546405,-5.8650643611858575,-2.601536017431821,-8.539841102364619,0.0,0.0,0.0,0.034159590718062446,0.16343038364912946,-1264.6892028870532,1860.4076726058781,42458.77173552841,1003.4117995393287,856.9958730665487,40598.3640629225,496.169040629383,-1264.6892028870532,-830.6696925161388,434.638168272072,6020.417662204176,24125.847265631997,29253.84571482561,0.0661213461902264,0.9323058250508652,0.0015728287589083715,4.553681876147507,5.986851061775136,0.0,0.0,259.5726311691085,-13.020469211165791,4.219225906976727,5.393499803730221,0.0,0.0,197.0738370508415,-12.38668185343683,2.4608910763249447,3.9878033565413418,0.0,0.0,158.6368968809714,-9.062777575014518,1.7668646595147453,4.460339609410607,0.0,0.07216543695345606,106.91877129089183,-7.747181017149781,1.766268414557754,4.370368107612828,0.0,0.07046816994689037,99.6824048141398,-7.746053302081927,1.7640835190043354,4.476158218807479,0.0,0.13064311884415314,131.202330677272,-7.741969035034811,2.002299590812385,3.8548593413338277,0.0,0.0,244.1399205174875,-8.199013203143402,3.828777150055436,4.709598392601825,0.0,0.0,302.0550378168675,-11.651935466283996
2024-07-31T07:00:00+00:00,-7.6,3.1,272.0,0.0,-56.20560311262406,91.95318160862223,-6.752267259528052,-3.130508533406805,-8.937825924921697,0.0,0.0,0.0,0.034285071624392455,0.16381427571763313,-1265.4975333478494,1875.6494945524803,42474.01355747502,1016.0805538662634,859.568940686216,40598.3640629225,496.3518943199332,-1265.4975333478494,-831.3619355486722,434.75776663256363,6021.068764051331,24127.044175371222,29253.84571482561,0.06611816438132392,0.9323098214896761,0.0015720141290000154,4.472895186509588,5.881732168877842,0.0,0.0,270.01686719982325,-13.821636431120417,4.151102940856875,5.310730808718551,0.0,0.0,207.53911636622797,-13.211778903894468,2.425256058001372,3.9669980477549527,0.0,0.0,168.96854501938773,-9.949277114673915,1.7605144637885886,4.436045032414874,0.0,0.0724682418441978,115.04359262957816,-8.688704031461862,1.7599136237877921,4.350404690331503,0.0,0.07074550775719772,106.64020254243448,-8.687567606109363,1.757697263881127,4.426869428066897,0.0,0.13106682339374415,143.5999501410476,-8.683423812504769,1.9625993785647597,3.8068101597858224,0.0,0.0,263.68447739032814,-9.07813633085191,3.7525062474930513,4.612854935663202,0.0,0.0,319.3864758829381,-12.461848213465293
2024-07-31T08:00:00+00:00,-7.7,3.1,272.0,0.0,-42.40802376696565,86.3033998211514,-7.175999730234226,-3.3848716461009722,-9.037322130560938,0.0,0.0,0.0,0.03441191440714023,0.16420348693251194,-1266.3357188272262,1890.8710782822657,42489.235141204794,1028.7007950271136,862.1702832551512,40598.3640629225,496.5388821228836,-1266.3357188272262,-832.0865509082639,434.87323441682827,6021.61636684136,24127.77510401781,29253.84571482561,0.0661161800185702,0.9323126185128652,0.0015712014685646462,4.396062977488481,5.777851573907302,0.0,0.0,268.3682155353044,-14.136574998522308,4.086594100086927,5.228645437214291,0.0,0.0,206.88268418804503,-13.550031518225193,2.39254971538436,3.9462439759500247,0.0,0.0,169.28154823486315,-10.347655455759108,1.7562594468702282,4.411825331001295,0.0,0.07277429705672417,116.31453861766256,-9.140844162891433,1.7556543891699106,4.330455098139959,0.0,0.07102580964418112,107.847089896232,-9.139699742935887,1.7534034930377613,4.378227506868259,0.0,0.13149520855621655,145.16109550267237,-9.135490665039407,1.9265382273949805,3.759521018580583,0.0,0.0,262.3522780274263,-9.470126547992203,3.6805298767272463,4.517493032072951,0.0,0.0,316.55408338537626,-12.78592948631704
2024-07-31T09:00:00+00:00,-7.5,2.9,270.0,0.0,-28.686116103822364,81.4639719507457,-7.234920690609513,-3.417739752738049,-8.838329719282399,0.0,0.0,0.0,0.03454303451970269,0.16457191622184647,-1267.1739355778589,1905.5015028521104,42503.86556577464,1040.6419224392605,864.8595804128487,40598.3640629225,496.7298690826627,-1267.1739355778589,-832.8161458669515,434.9824709231113,6022.083631911564,24128.11820232487,29253.84571482561,0.06611592261026034,0.9323136467992478,0.001570430590491972,4.325618107580128,5.67891944109456,0.0,0.0,249.82291979234643,-14.064988719185239,4.02683413661561,5.149037871751062,0.0,0.0,198.2292043161618,-13.49891703669618,2.3639969485338193,3.9274159046048767,0.0,0.0,161.27881279027204,-10.355523950710149,1.7543869268845023,4.389600285140531,0.0,0.07306223442875286,111.0313395061595,-9.199387935322862,1.7537774450220358,4.300048171364621,0.0,0.0713814577365515,132.4982631315472,-9.198235292793788,1.7514897601040402,4.333328805016815,0.0,0.13190058399231716,138.83256355864418,-9.193956569586685,1.8961747764000083,3.716874978286085,0.0,0.0,244.81540843275144,-9.474267681897867,3.6154421901858993,4.427767584450835,0.0,0.0,294.39509782378815,-12.724347564394176
2024-07-31T10:00:00+00:00,-7.8,2.8,272.0,0.0,-15.135459239116457,76.62864591879668,-7.421973269346168,-3.591768533998427,-9.136818336200236,0.0,0.0,0.0,0.03466648119430163,0.16495176910613374,-1268.0175459283798,1920.0579656587017,42518.42202858124,1052.665629531003,867.3923361276976,40598.3640629225,496.92447975396067,-1268.0175459283798,-833.5482301226193,435.0950782717694,6022.584032682351,24128.60355646736,29253.84571482561,0.06611564922965804,0.932314695600781,0.0015696551695609184,4.210496474871464,5.580048549666984,0.0,0.0,254.17152478066237,-14.17273185163536,3.923034097268362,5.069982540908922,0.0,0.0,198.93921008769212,-13.627950184246213,2.2906261443945213,3.9082044869154964,0.0,0.0,163.77948480047164,-10.542107099293132,1.7078650094371661,4.366910598921659,0.0,0.07336067040296837,114.44179048709427,-9.43663006169846,1.7071962760711852,4.2814963167047875,0.0,0.07165605041922468,106.5519738618683,-9.4353653028298,1.7049277883925777,4.289077983037678,0.0,0.13231512873221998,141.54816922381477,-9.431121809034687,1.8207678635056286,3.674328172985879,0.0,0.0,247.0631619069781,-9.656977960282417,3.04501888992222,4.364738964570946,0.0,0.0,296.6690567135628,-11.971117919604197
2024-07-31T11:00:00+00:00,-8.4,3.03,278.0,0.0,-1.8680123928420223,71.3060125239997,-7.84509990436677,-3.8992597179555384,-9.733795570035795,0.0,0.0,0.0,0.034804151477508524,0.16537209684147394,-1268.8902454477366,1936.0284982951855,42534.39256121772,1065.8113774607327,870.2171208344515,40598.3640629225,497.12302466581036,-1268.8902454477366,-834.3024163020666,435.2155128139884,6023.135355528531,24129.36424065705,29253.84571482561,0.06611357283782247,0.9323176159127946,0.0015688112493828785,4.106945459066362,5.473856829700389,0.0,0.0,285.8893041801853,-14.539100486262743,3.8336535082877305,4.987808040717396,0.0,0.0,209.85340556376428,-14.02049967842711,2.2304986240707185,3.8861069868953484,0.0,0.0,177.163965732962,-10.990016928549151,1.6762355251393222,4.341089634350575,0.0,0.0736966364635567,126.1663460025915,-9.937976273887985,1.6753134117209465,4.259926470166969,0.0,0.07196629711861194,117.71176280412712,-9.936232453790613,1.6732553795707719,4.241414030280693,0.0,0.13277027823789955,153.23671193959586,-9.932386126976072,1.7568501298828314,3.6262241191411797,0.0,0.0,272.22688719651694,-10.098098802689382,2.690811063293103,4.294074833591251,0.0,0.0,328.8819340732479,-11.863534311578885
2024-07-31T12:00:00+00:00,-5.2,2.12,278.0,25.446215042074623,10.94876812158809,65.00116094699587,-5.814706595678058,-2.6068595377356076,-6.549916989579231,0.0,0.0,0.0,0.034829929303542645,0.16549306848153264,-1269.58014980392,1941.7270123283465,42544.14090571562,1070.9790033469128,870.7480089814327,40602.41389338724,497.3233495988361,-1269.58014980392,-834.9155465360818,435.2849022177113,6023.318413105808,24128.59328565835,29255.499355660286,0.06612517740618133,0.9323063637030378,0.0015684588907809139,4.057221762267521,5.402411407577478,0.0,0.0,123.69619347228814,-12.123231249251825,3.8004590982462254,4.9440424793172175,0.0,0.0,27.755153877342387,-11.635172408981356,2.2254907182720305,3.9024352901899624,0.0,0.0,-1.1559118131586155,-8.658031392654205,1.6713755168566182,4.341267127684173,0.0,0.0736726174783576,18.610357931555736,-7.611868610785853,1.6702407224033773,4.255257045978662,0.0,0.0720510324876118,50.1890912132334,-7.609722934547204,1.6683489290374787,4.223492935810261,0.0,0.13291578446237173,66.16352269393948,-7.606190773993143,1.7434043131452297,3.6110924555131407,0.0,0.0,129.54066965211885,-7.75124866805545,2.507156114219294,4.254732533197384,0.0,0.0,181.48407659273963,-9.194993230132706
2024-07-31T13:00:00+00:00,-1.1,3.37,282.0,144.09064368043568,23.036547130284195,57.05339128174626,0.08806009704784018,0.8564299983911623,-2.7784655220876857,0.0,0.0,0.0,0.03469537913090201,0.16522343306514678,-1269.7995545770718,1929.9886503911798,42549.74250250879,1061.9986057612186,867.9900446299603,40619.75385211757,497.5218936510968,-1269.7995545770718,-835.0624085307192,435.33725399463566,6024.118394622808,24129.836259079228,29264.863191181234,0.06613303393537272,0.9322985203690228,0.00156844569560447,4.094160624875998,5.398782113651203,0.0,0.0,-191.99832830147173,-5.961070956442222,3.877607359777916,5.002068091725692,0.0,0.0,-451.29512953306437,-5.543970858808291,2.320923340894632,4.006648876108369,0.0,0.0,-419.58791962004585,-2.6033336642137397,1.708167591780783,4.375844794203614,0.0,0.07308132348614443,-148.80937398301123,-1.4595228716870599,1.7068804012061034,4.270468310265493,0.0,0.07181145443222689,-45.57036348903054,-1.4570896456175932,1.7051345240603173,4.229206109447705,0.0,0.13267025512884478,-41.9567734162829,-1.4538343626178645,1.7868767764172429,3.6211165257613485,0.0,0.0,-0.40033563843503217,-1.6074927148966647,2.4555962768994744,4.238431332524209,0.0,0.0,71.33530083746999,-2.8718402084716197
