time_utc,cum_top_MJ,cum_wall_MJ,cum_wall_ambient_MJ,cum_wall_interface_MJ,cum_wall_ice_latent_MJ,cum_wall_solar_abs_MJ,cum_wall_solar_direct_MJ,cum_wall_solar_diffuse_MJ,cum_wall_solar_ground_MJ,cum_bottom_MJ,cum_gap_to_water_MJ,cum_roof_gap_MJ,cum_gap_vent_MJ,cum_roof_lw_MJ,cum_roof_conv_MJ,cum_roof_solar_abs_MJ,cum_top_cooling_MJ,cum_wall_cooling_MJ,cum_bottom_cooling_MJ,freeze_budget_top_frac,freeze_budget_wall_frac,freeze_budget_bottom_frac
2024-10-07T11:00:00+00:00,-1949.2099436756444,-2104.2492804929498,67713.323351491,-2383.8568543196966,279.60757382674933,69817.57263198397,35556.19694601318,8956.629575601253,12151.164013467536,571.6306909438792,-1949.2099436756444,-1226.7975181716533,723.0394860376022,10446.794892637357,43226.82401089075,52466.76440669272,2751.9872057880593,38689.387684430214,123.54399432395559,0.06620937270279406,0.9308183132006206,0.002972314096585449
2024-10-07T12:00:00+00:00,-1950.2076071755366,-2102.019958333458,67733.64943417082,-2381.6275321602047,279.60757382674933,69835.66939250432,35567.265354380404,8959.95708016826,12153.594308218137,571.3827787263834,-1950.2076071755366,-1227.5849567893415,723.2346071848948,10448.17616456967,43231.41937674147,52477.680974576506,2752.9848692879514,38691.61700658971,123.7919065414514,0.06622783847982829,0.930794131933813,0.0029780295863586575
2024-10-07T13:00:00+00:00,-1950.6522460426556,-2117.423737522804,67752.47303815327,-2397.031311349551,279.60757382674933,69869.89677567611,35586.13107142369,8963.863281181704,12159.315123419326,571.1321170662106,-1950.6522460426556,-1227.7591190639391,723.4830137267547,10451.352310146496,43245.985852608545,52503.37813228917,2753.4295081550704,38691.61700658971,124.04256820162416,0.06623742710986315,0.9307785631141682,0.0029840097759686597
2024-10-07T14:00:00+00:00,-1950.5416579808139,-2147.7996991148534,67771.53409272758,-2427.4072729416002,279.60757382674933,69919.33379184248,35607.387666196126,8968.203504529974,12168.898555186024,570.8753951942087,-1950.5416579808139,-1227.2958981600636,723.8140370402353,10456.95521434772,43275.162174175784,52546.425661159905,2753.4295081550704,38691.61700658971,124.2992900736261,0.06623701804409712,0.9307728148588007,0.0029901670971020726
2024-10-07T15:00:00+00:00,-1949.9399341516048,-2188.125879596085,67790.37775743722,-2467.7334534228316,279.60757382674933,69978.50363703335,35624.00055985011,8974.71383955238,12181.69477508067,570.610448996774,-1949.9399341516048,-1226.2609484396664,724.2276209070671,10465.036480255712,43316.53930198446,52603.904616377724,2753.4295081550704,38691.61700658971,124.56423627106076,0.0662365958788244,0.9307668825271401,0.0029965215940352956
2024-10-07T16:00:00+00:00,-1949.0432396338203,-2235.550231320435,67811.11482641188,-2515.157805147182,279.60757382674933,70046.66505773236,35637.62731794319,8980.066781681911,12196.850453836132,570.3356951120816,-1949.0432396338203,-1224.8796055321595,724.7001558606274,10474.872933718356,43369.240189752294,52671.98195387686,2753.4295081550704,38691.61700658971,124.83899015575327,0.06623615809166657,0.930760730674336,0.003003111233997419
2024-10-07T17:00:00+00:00,-1948.1482227100062,-2281.3269906183814,67833.65583137432,-2560.934564445128,279.60757382674933,70114.98282199276,35652.96105463002,8986.215431425293,12211.976324140924,570.0512964682977,-1948.1482227100062,-1223.5123159782142,725.1712626251134,10484.757076940834,43425.76241516674,52739.9253956931,2753.4295081550704,38691.61700658971,125.12338879953707,0.06623570494284435,0.9307543629570495,0.003009932100105968
2024-10-07T18:00:00+00:00,-1947.550767354834,-2320.434971819156,67859.4325491065,-2600.042545645903,279.60757382674933,70179.8675209257,35674.56740803742,8993.73848522896,12225.305321045083,569.758551614649,-1947.550767354834,-1222.499171297647,725.5955251139204,10493.158530778564,43479.51866738987,52799.79751593333,2753.4295081550704,38691.61700658971,125.41613365318568,0.06623523850199876,0.9307478084581962,0.0030169530398050297
2024-10-07T19:00:00+00:00,-1947.4688064139011,-2346.12809633918,67888.42508560907,-2625.735670165927,279.60757382674933,70234.5531819483,35696.53158332663,9005.818773548312,12235.19478285889,569.4601428524613,-1947.4688064139011,-1222.0989010035205,725.9280353536611,10498.91285169672,43522.97027612533,52844.219691966886,2753.4295081550704,38691.61700658971,125.71454241537334,0.06623476304340642,0.9307411272405719,0.0030241097160216713
2024-10-07T20:00:00+00:00,-1947.8235914975699,-2355.0632908102602,67917.15855254054,-2634.670864637007,279.60757382674933,70272.22184335084,35710.5203153793,9020.57553293243,12241.171469643998,569.1599634444757,-1947.8235914975699,-1222.1580926778981,726.2377678145832,10503.31169356413,43550.57792817729,52871.066191550395,2753.784293238739,38691.61700658971,126.01472182335898,0.06624225385549712,0.9307264632611456,0.0030312828833573106
