time_utc,sector_000_beam_projection,sector_000_direct_transmission,sector_000_effective_wind_factor,sector_000_sky_view_factor,sector_000_ground_view_factor,sector_000_wall_shaded_height_frac,sector_000_wall_solar_flux_W_m2,sector_000_wall_solar_direct_W_m2,sector_000_wall_solar_diffuse_W_m2,sector_000_wall_solar_ground_W_m2,sector_000_wall_ambient_flux_W_m2,sector_000_wall_interface_flux_W_m2,sector_000_wall_ice_latent_flux_W_m2,sector_045_beam_projection,sector_045_direct_transmission,sector_045_effective_wind_factor,sector_045_sky_view_factor,sector_045_ground_view_factor,sector_045_wall_shaded_height_frac,sector_045_wall_solar_flux_W_m2,sector_045_wall_solar_direct_W_m2,sector_045_wall_solar_diffuse_W_m2,sector_045_wall_solar_ground_W_m2,sector_045_wall_ambient_flux_W_m2,sector_045_wall_interface_flux_W_m2,sector_045_wall_ice_latent_flux_W_m2,sector_090_beam_projection,sector_090_direct_transmission,sector_090_effective_wind_factor,sector_090_sky_view_factor,sector_090_ground_view_factor,sector_090_wall_shaded_height_frac,sector_090_wall_solar_flux_W_m2,sector_090_wall_solar_direct_W_m2,sector_090_wall_solar_diffuse_W_m2,sector_090_wall_solar_ground_W_m2,sector_090_wall_ambient_flux_W_m2,sector_090_wall_interface_flux_W_m2,sector_090_wall_ice_latent_flux_W_m2,sector_135_beam_projection,sector_135_direct_transmission,sector_135_effective_wind_factor,sector_135_sky_view_factor,sector_135_ground_view_factor,sector_135_wall_shaded_height_frac,sector_135_wall_solar_flux_W_m2,sector_135_wall_solar_direct_W_m2,sector_135_wall_solar_diffuse_W_m2,sector_135_wall_solar_ground_W_m2,sector_135_wall_ambient_flux_W_m2,sector_135_wall_interface_flux_W_m2,sector_135_wall_ice_latent_flux_W_m2,sector_180_beam_projection,sector_180_direct_transmission,sector_180_effective_wind_factor,sector_180_sky_view_factor,sector_180_ground_view_factor,sector_180_wall_shaded_height_frac,sector_180_wall_solar_flux_W_m2,sector_180_wall_solar_direct_W_m2,sector_180_wall_solar_diffuse_W_m2,sector_180_wall_solar_ground_W_m2,sector_180_wall_ambient_flux_W_m2,sector_180_wall_interface_flux_W_m2,sector_180_wall_ice_latent_flux_W_m2,sector_225_beam_projection,sector_225_direct_transmission,sector_225_effective_wind_factor,sector_225_sky_view_factor,sector_225_ground_view_factor,sector_225_wall_shaded_height_frac,sector_225_wall_solar_flux_W_m2,sector_225_wall_solar_direct_W_m2,sector_225_wall_solar_diffuse_W_m2,sector_225_wall_solar_ground_W_m2,sector_225_wall_ambient_flux_W_m2,sector_225_wall_interface_flux_W_m2,sector_225_wall_ice_latent_flux_W_m2,sector_270_beam_projection,sector_270_direct_transmission,sector_270_effective_wind_factor,sector_270_sky_view_factor,sector_270_ground_view_factor,sector_270_wall_shaded_height_frac,sector_270_wall_solar_flux_W_m2,sector_270_wall_solar_direct_W_m2,sector_270_wall_solar_diffuse_W_m2,sector_270_wall_solar_ground_W_m2,sector_270_wall_ambient_flux_W_m2,sector_270_wall_interface_flux_W_m2,sector_270_wall_ice_latent_flux_W_m2,sector_315_beam_projection,sector_315_direct_transmission,sector_315_effective_wind_factor,sector_315_sky_view_factor,sector_315_ground_view_factor,sector_315_wall_shaded_height_frac,sector_315_wall_solar_flux_W_m2,sector_315_wall_solar_direct_W_m2,sector_315_wall_solar_diffuse_W_m2,sector_315_wall_solar_ground_W_m2,sector_315_wall_ambient_flux_W_m2,sector_315_wall_interface_flux_W_m2,sector_315_wall_ice_latent_flux_W_m2
2024-04-01T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01T01:00:00+00:00,0.0,0.0,0.22226182617406992,1.0,1.0,1.0,0.0,0.0,0.0,0.0,125.19198812991621,125.19198812991621,0.0,0.0,0.0,0.27396926207859085,1.0,1.0,1.0,0.0,0.0,0.0,0.0,129.84526961705672,129.84526961705672,0.0,0.0,0.0,0.270630778703665,1.0,1.0,1.0,0.0,0.0,0.0,0.0,129.5462278853836,129.5462278853836,0.0,0.0,0.0,0.21420201433256686,1.0,1.0,1.0,0.0,0.0,0.0,0.0,124.4624764095868,124.4624764095868,0.0,0.0,0.0,0.6824400439573848,1.0,1.0,1.0,0.0,0.0,0.0,0.0,165.03991008497857,165.03991008497857,0.0,0.0,0.0,0.9668309414322498,1.0,1.0,1.0,0.0,0.0,0.0,0.0,188.01225425906404,188.01225425906404,0.0,0.0,0.0,0.9484692828701575,1.0,1.0,1.0,0.0,0.0,0.0,0.0,186.56472217229114,186.56472217229114,0.0,0.0,0.0,0.6381110788291179,1.0,1.0,1.0,0.0,0.0,0.0,0.0,161.34967681912067,161.34967681912067,0.0
2024-04-01T02:00:00+00:00,0.0,0.0,0.22999999999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,141.8724901674082,141.8724901674082,0.0,0.0,0.0,0.27659258262890685,1.0,1.0,1.0,0.0,0.0,0.0,0.0,146.97133233544943,146.97133233544943,0.0,0.0,0.0,0.2666025403784439,1.0,1.0,1.0,0.0,0.0,0.0,0.0,145.87154217073206,145.87154217073206,0.0,0.0,0.0,0.20588190451025207,1.0,1.0,1.0,0.0,0.0,0.0,0.0,139.18438658708234,139.18438658708234,0.0,0.0,0.0,0.7250000000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,193.4511058823678,193.4511058823678,0.0,0.0,0.0,0.9812592044589876,1.0,1.0,1.0,0.0,0.0,0.0,0.0,217.8769854893433,217.8769854893433,0.0,0.0,0.0,0.9263139720814413,1.0,1.0,1.0,0.0,0.0,0.0,0.0,212.6757436299143,212.6757436299143,0.0,0.0,0.0,0.5923504748063864,1.0,1.0,1.0,0.0,0.0,0.0,0.0,180.063550619206,180.063550619206,0.0
2024-04-01T03:00:00+00:00,0.0,0.0,0.2543144825477394,1.0,1.0,1.0,0.0,0.0,0.0,0.0,149.11777027808023,149.11777027808023,0.0,0.0,0.0,0.27986295347545737,1.0,1.0,1.0,0.0,0.0,0.0,0.0,151.73178068849512,151.73178068849512,0.0,0.0,0.0,0.2469130606358858,1.0,1.0,1.0,0.0,0.0,0.0,0.0,148.20351743567497,148.20351743567497,0.0,0.0,0.0,0.4787847759336192,1.0,1.0,1.0,0.0,0.0,0.0,0.0,172.88828916338375,172.88828916338375,0.0,0.0,0.0,0.8587296540125668,1.0,1.0,1.0,0.0,0.0,0.0,0.0,208.842414272096,208.842414272096,0.0,0.0,0.0,0.9992462441150156,1.0,1.0,1.0,0.0,0.0,0.0,0.0,221.04353664462303,221.04353664462303,0.0,0.0,0.0,0.8180218334973721,1.0,1.0,1.0,0.0,0.0,0.0,0.0,204.17123315488962,204.17123315488962,0.0,0.0,0.0,0.18523359562429437,1.0,1.0,1.0,0.0,0.0,0.0,0.0,140.6210533279322,140.6210533279322,0.0
2024-04-01T04:00:00+00:00,0.0,0.0,0.2733580426497202,1.0,1.0,1.0,0.0,0.0,0.0,0.0,127.90619098944951,127.90619098944951,0.0,0.0,0.0,0.2713545457642601,1.0,1.0,1.0,0.0,0.0,0.0,0.0,127.6568766577499,127.6568766577499,0.0,0.0,0.0,0.21583679495453,1.0,1.0,1.0,0.0,0.0,0.0,0.0,124.48898288480875,124.48898288480875,0.0,0.0,0.0,0.6737051536916902,1.0,1.0,1.0,0.0,0.0,0.0,0.0,150.26500650240123,150.26500650240123,0.0,0.0,0.0,0.963469234573461,1.0,1.0,1.0,0.0,0.0,0.0,0.0,164.13816401708925,164.13816401708925,0.0,0.0,0.0,0.9524500017034305,1.0,1.0,1.0,0.0,0.0,0.0,0.0,162.7193224059367,162.7193224059367,0.0,0.0,0.0,0.6471023722499152,1.0,1.0,1.0,0.0,0.0,0.0,0.0,146.70235027458193,146.70235027458193,0.0,0.0,0.0,0.22067366430758,1.0,1.0,1.0,0.0,0.0,0.0,0.0,124.25535917377432,124.25535917377432,0.0
2024-04-01T05:00:00+00:00,0.0,0.0,0.27743700647852354,1.0,1.0,1.0,0.0,0.0,0.0,0.0,148.8967285899751,148.8967285899751,0.0,0.0,0.0,0.26480480961564257,1.0,1.0,1.0,0.0,0.0,0.0,0.0,147.5679147026278,147.5679147026278,0.0,0.0,0.0,0.2024951054343865,1.0,1.0,1.0,0.0,0.0,0.0,0.0,141.58715348270445,141.58715348270445,0.0,0.0,0.0,0.7414555953282627,1.0,1.0,1.0,0.0,0.0,0.0,0.0,191.27257505188885,191.27257505188885,0.0,0.0,0.0,0.9859035356318795,1.0,1.0,1.0,0.0,0.0,0.0,0.0,210.5378434026081,210.5378434026081,0.0,0.0,0.0,0.9164264528860343,1.0,1.0,1.0,0.0,0.0,0.0,0.0,203.93258085808475,203.93258085808475,0.0,0.0,0.0,0.5737230798891257,1.0,1.0,1.0,0.0,0.0,0.0,0.0,174.46788799114893,174.46788799114893,0.0,0.0,0.0,0.23299192642332048,1.0,1.0,1.0,0.0,0.0,0.0,0.0,144.14983561250577,144.14983561250577,0.0
2024-04-01T06:00:00+00:00,0.0,0.0,0.27563047559630355,1.0,1.0,1.0,0.0,0.0,0.0,0.0,135.69285968644348,135.69285968644348,0.0,0.0,0.0,0.2682947592858927,1.0,1.0,1.0,0.0,0.0,0.0,0.0,134.97163920580675,134.97163920580675,0.0,0.0,0.0,0.20923717047227366,1.0,1.0,1.0,0.0,0.0,0.0,0.0,129.7917020704696,129.7917020704696,0.0,0.0,0.0,0.7082093595322401,1.0,1.0,1.0,0.0,0.0,0.0,0.0,171.6798428639841,171.6798428639841,0.0,0.0,0.0,0.9759676157796695,1.0,1.0,1.0,0.0,0.0,0.0,0.0,191.25319959635445,191.25319959635445,0.0,0.0,0.0,0.9356211760724099,1.0,1.0,1.0,0.0,0.0,0.0,0.0,187.68734008278722,187.68734008278722,0.0,0.0,0.0,0.6108044375975052,1.0,1.0,1.0,0.0,0.0,0.0,0.0,162.5506873864082,162.5506873864082,0.0,0.0,0.0,0.22694715627858908,1.0,1.0,1.0,0.0,0.0,0.0,0.0,131.02552502055977,131.02552502055977,0.0
2024-04-01T07:00:00+00:00,0.0,0.0,0.26746197071393957,1.0,1.0,1.0,0.0,0.0,0.0,0.0,143.34428434717364,143.34428434717364,0.0,0.0,0.0,0.2761261695938319,1.0,1.0,1.0,0.0,0.0,0.0,0.0,144.08076601263875,144.08076601263875,0.0,0.0,0.0,0.2284809620246337,1.0,1.0,1.0,0.0,0.0,0.0,0.0,140.0066216596259,140.0066216596259,0.0,0.0,0.0,0.6016005456993496,1.0,1.0,1.0,0.0,0.0,0.0,0.0,170.7819682446194,170.7819682446194,0.0,0.0,0.0,0.9310408389266678,1.0,1.0,1.0,0.0,0.0,0.0,0.0,195.77104666992776,195.77104666992776,0.0,0.0,0.0,0.9786939327660755,1.0,1.0,1.0,0.0,0.0,0.0,0.0,199.2530189111707,199.2530189111707,0.0,0.0,0.0,0.7166452911354855,1.0,1.0,1.0,0.0,0.0,0.0,0.0,179.65635390249557,179.65635390249557,0.0,0.0,0.0,0.2075637355816999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,137.79633046544973,137.79633046544973,0.0
2024-04-01T08:00:00+00:00,0.0,0.0,0.2713545457642601,1.0,1.0,1.0,0.0,0.0,0.0,0.0,155.9038586879581,155.9038586879581,0.0,0.0,0.0,0.2733580426497202,1.0,1.0,1.0,0.0,0.0,0.0,0.0,156.04746476208095,156.04746476208095,0.0,0.0,0.0,0.22067366430758,1.0,1.0,1.0,0.0,0.0,0.0,0.0,151.2567158406739,151.2567158406739,0.0,0.0,0.0,0.6471023722499152,1.0,1.0,1.0,0.0,0.0,0.0,0.0,188.60962159399497,188.60962159399497,0.0,0.0,0.0,0.9524500017034305,1.0,1.0,1.0,0.0,0.0,0.0,0.0,212.86122580419908,212.86122580419908,0.0,0.0,0.0,0.963469234573461,1.0,1.0,1.0,0.0,0.0,0.0,0.0,213.47604155838687,213.47604155838687,0.0,0.0,0.0,0.6737051536916902,1.0,1.0,1.0,0.0,0.0,0.0,0.0,190.18859270725972,190.18859270725972,0.0,0.0,0.0,0.21583679495453,1.0,1.0,1.0,0.0,0.0,0.0,0.0,150.5602721508474,150.5602721508474,0.0
2024-04-01T09:00:00+00:00,0.0,0.0,0.2733580426497202,1.0,1.0,1.0,0.0,0.0,0.0,0.0,161.90118610821932,161.90118610821932,0.0,0.0,0.0,0.2713545457642601,1.0,1.0,1.0,0.0,0.0,0.0,0.0,161.63879317926637,161.63879317926637,0.0,0.0,0.0,0.21583679495453,1.0,1.0,1.0,0.0,0.0,0.0,0.0,155.77927152588683,155.77927152588683,0.0,0.0,0.0,0.6737051536916902,1.0,1.0,1.0,0.0,0.0,0.0,0.0,201.96446206746185,201.96446206746185,0.0,0.0,0.0,0.963469234573461,1.0,1.0,1.0,0.0,0.0,0.0,0.0,228.04870791288545,228.04870791288545,0.0,0.0,0.0,0.9524500017034305,1.0,1.0,1.0,0.0,0.0,0.0,0.0,226.71436097602162,226.71436097602162,0.0,0.0,0.0,0.6471023722499152,1.0,1.0,1.0,0.0,0.0,0.0,0.0,198.56429652795555,198.56429652795555,0.0,0.0,0.0,0.22067366430758,1.0,1.0,1.0,0.0,0.0,0.0,0.0,156.11382850619825,156.11382850619825,0.0
